OrderDetailCode,OrderDate,ProductNumber,ProductTypeCode,ProductLineCode,SalesStaffCode,SalesBranchCode,SalesCountryCode,SalesTerritoryCode,VendorContactCode,VendorSiteCode,VendorCode,VendorTypeCode,OrderMethodCode,OrderMethod,Quantity,UnitCost,UnitPrice,UnitSalePrice,Revenue,Sale Cost,Margin
106237,19991208,16,2,1,110,35,9,6,405,397,181,6,8,Special,76,1.02,2.06,2.06,156.56,77.52,79.04
106271,19991208,18,3,1,110,35,9,6,405,397,181,6,8,Special,36,97.87,146.83,146.83,5285.88,3523.32,1762.56
106285,19991208,19,3,1,110,35,9,6,405,397,181,6,8,Special,30,165.72,265.14,265.14,7954.2,4971.6,2982.6
106299,19991208,20,3,1,110,35,9,6,405,397,181,6,8,Special,26,90.91,127.27,127.27,3309.02,2363.66,945.36
106549,19991208,40,5,1,110,35,9,6,405,397,181,6,8,Special,104,20.01,27.81,27.81,2892.24,2081.04,811.2
106611,19991208,67,10,3,110,35,9,6,405,397,181,6,8,Special,36,140.17,294.38,294.38,10597.68,5046.12,5551.56
106666,19991208,72,11,3,110,35,9,6,405,397,181,6,8,Special,20,74.15,148.3,148.3,2966,1483,1483
106703,19991208,74,12,3,110,35,9,6,405,397,181,6,8,Special,50,11.89,16.64,16.64,832,594.5,237.5
106765,19991208,79,13,3,110,35,9,6,405,397,181,6,8,Special,20,99.34,134.11,134.11,2682.2,1986.8,695.4
106969,19991208,96,17,4,110,35,9,6,405,397,181,6,8,Special,22,16.1,22.54,22.54,495.88,354.2,141.68
107035,19991208,100,17,4,110,35,9,6,405,397,181,6,8,Special,30,2.76,5.53,5.53,165.9,82.8,83.1
106031,19991116,1,1,1,110,35,9,6,399,391,183,6,4,E-mail,76,4.38,6.59,6.59,500.84,332.88,167.96
106142,19991116,8,1,1,110,35,9,6,399,391,183,6,4,E-mail,20,88.23,151.77,151.77,3035.4,1764.6,1270.8
106223,19991116,14,2,1,110,35,9,6,399,391,183,6,4,E-mail,36,541.63,677.03,618.19,22254.84,19498.68,2756.16
106318,19991116,22,3,1,110,35,9,6,399,391,183,6,4,E-mail,10,11.77,17.65,17.65,176.5,117.7,58.8
106369,19991116,26,4,1,110,35,9,6,399,391,183,6,4,E-mail,18,247.25,370.86,370.86,6675.48,4450.5,2224.98
106396,19991116,28,4,1,110,35,9,6,399,391,183,6,4,E-mail,30,26.87,33.59,33.59,1007.7,806.1,201.6
106430,19991116,30,5,1,110,35,9,6,399,391,183,6,4,E-mail,20,7.38,14.77,14.77,295.4,147.6,147.8
106462,19991116,32,5,1,110,35,9,6,399,391,183,6,4,E-mail,60,18.25,27.37,27.37,1642.2,1095,547.2
106501,19991116,35,5,1,110,35,9,6,399,391,183,6,4,E-mail,80,19.67,26.54,26.54,2123.2,1573.6,549.6
106529,19991116,38,5,1,110,35,9,6,399,391,183,6,4,E-mail,32,21.04,31.55,31.55,1009.6,673.28,336.32
106683,19991116,73,12,3,110,35,9,6,399,391,183,6,4,E-mail,28,9.13,12.78,12.78,357.84,255.64,102.2
106853,19991116,85,14,3,110,35,9,6,399,391,183,6,4,E-mail,16,211.52,359.6,359.6,5753.6,3384.32,2369.28
107038,19991116,100,17,4,110,35,9,6,399,391,183,6,4,E-mail,98,2.76,5.53,5.53,541.94,270.48,271.46
107545,20001223,30,5,1,110,35,9,6,412,404,178,8,3,Mail,28,6.78,13.57,11.19,313.32,189.84,123.48
108343,20001223,101,18,5,110,35,9,6,412,404,178,8,3,Mail,12,305.64,550.16,464.58,5574.96,3667.68,1907.28
108379,20001223,106,19,5,110,35,9,6,412,404,178,8,3,Mail,14,551.46,992.65,838.23,11735.22,7720.44,4014.78
107306,20001203,11,2,1,110,35,9,6,417,409,178,8,1,Fax,18,253.07,354.29,318.86,5739.48,4555.26,1184.22
107314,20001203,12,2,1,110,35,9,6,417,409,178,8,1,Fax,38,486.92,633,581.86,22110.68,18502.96,3607.72
107395,20001203,18,3,1,110,35,9,6,417,409,178,8,1,Fax,38,89.16,133.75,118.15,4489.7,3388.08,1101.62
107488,20001203,26,4,1,110,35,9,6,417,409,178,8,1,Fax,20,217.91,326.86,288.73,5774.6,4358.2,1416.4
107543,20001203,30,5,1,110,35,9,6,417,409,178,8,1,Fax,26,6.78,13.57,11.19,290.94,176.28,114.66
107969,20001203,68,11,3,110,35,9,6,417,409,178,8,1,Fax,34,46.2,60.06,55.2,1876.8,1570.8,306
107994,20001203,70,11,3,110,35,9,6,417,409,178,8,1,Fax,20,81.37,122.06,107.81,2156.2,1627.4,528.8
107249,20001222,8,1,1,110,35,9,6,414,406,181,6,5,Web,20,78.26,134.63,114.9,2298,1565.2,732.8
107298,20001222,11,2,1,110,35,9,6,414,406,181,6,5,Web,18,253.07,354.29,318.86,5739.48,4555.26,1184.22
107462,20001222,24,4,1,110,35,9,6,414,406,181,6,5,Web,34,63.95,76.73,72.26,2456.84,2174.3,282.54
107471,20001222,25,4,1,110,35,9,6,414,406,181,6,5,Web,38,172.17,258.26,228.13,8668.94,6542.46,2126.48
107493,20001222,26,4,1,110,35,9,6,414,406,181,6,5,Web,20,217.91,326.86,288.73,5774.6,4358.2,1416.4
107508,20001222,27,4,1,110,35,9,6,414,406,181,6,5,Web,22,245.44,441.8,373.08,8207.76,5399.68,2808.08
107541,20001222,29,4,1,110,35,9,6,414,406,181,6,5,Web,32,41.77,71.02,60.79,1945.28,1336.64,608.64
107549,20001222,30,5,1,110,35,9,6,414,406,181,6,5,Web,26,6.78,13.57,11.19,290.94,176.28,114.66
107583,20001222,32,5,1,110,35,9,6,414,406,181,6,5,Web,56,16.87,25.31,22.36,1252.16,944.72,307.44
107625,20001222,35,5,1,110,35,9,6,414,406,181,6,5,Web,72,18.42,24.86,22.61,1627.92,1326.24,301.68
107638,20001222,36,5,1,110,35,9,6,414,406,181,6,5,Web,64,18.45,30.64,26.37,1687.68,1180.8,506.88
107692,20001222,41,5,1,110,35,9,6,414,406,181,6,5,Web,20,25.15,32.7,30.06,601.2,503,98.2
107716,20001222,43,6,2,110,35,9,6,414,406,181,6,5,Web,70,126.51,189.77,167.63,11734.1,8855.7,2878.4
107723,20001222,44,6,2,110,35,9,6,414,406,181,6,5,Web,36,227.69,341.54,301.7,10861.2,8196.84,2664.36
107741,20001222,46,7,2,110,35,9,6,414,406,181,6,5,Web,20,52.54,73.55,66.19,1323.8,1050.8,273
107755,20001222,47,7,2,110,35,9,6,414,406,181,6,5,Web,34,43.77,63.49,56.59,1924.06,1488.18,435.88
107787,20001222,51,8,2,110,35,9,6,414,406,181,6,5,Web,28,34.47,68.94,56.88,1592.64,965.16,627.48
107808,20001222,53,8,2,110,35,9,6,414,406,181,6,5,Web,22,28.2,39.49,35.54,781.88,620.4,161.48
107844,20001222,56,8,2,110,35,9,6,414,406,181,6,5,Web,34,8.53,17.09,14.1,479.4,290.02,189.38
107871,20001222,58,9,2,110,35,9,6,414,406,181,6,5,Web,26,56.88,79.65,71.68,1863.68,1478.88,384.8
107880,20001222,59,9,2,110,35,9,6,414,406,181,6,5,Web,24,45.58,59.25,54.47,1307.28,1093.92,213.36
107891,20001222,60,9,2,110,35,9,6,414,406,181,6,5,Web,66,9.89,19.78,16.31,1076.46,652.74,423.72
107904,20001222,61,9,2,110,35,9,6,414,406,181,6,5,Web,32,19.52,39.04,32.2,1030.4,624.64,405.76
107962,20001222,67,10,3,110,35,9,6,414,406,181,6,5,Web,36,121.45,255.07,208.3,7498.8,4372.2,3126.6
108122,20001222,80,13,3,110,35,9,6,414,406,181,6,5,Web,22,96.51,164.08,140.42,3089.24,2123.22,966.02
108134,20001222,81,13,3,110,35,9,6,414,406,181,6,5,Web,26,41.99,83.98,69.27,1801.02,1091.74,709.28
108142,20001222,82,14,3,110,35,9,6,414,406,181,6,5,Web,42,20.47,30.71,27.13,1139.46,859.74,279.72
108162,20001222,83,14,3,110,35,9,6,414,406,181,6,5,Web,30,57.86,92.56,80.41,2412.3,1735.8,676.5
108189,20001222,85,14,3,110,35,9,6,414,406,181,6,5,Web,16,177.17,301.2,257.79,4124.64,2834.72,1289.92
108224,20001222,90,15,4,110,35,9,6,414,406,181,6,5,Web,152,2.47,6.92,5.36,814.72,375.44,439.28
108295,20001222,97,17,4,110,35,9,6,414,406,181,6,5,Web,10,24.84,34.77,31.29,312.9,248.4,64.5
107205,20001106,4,1,1,110,35,9,6,410,402,181,6,1,Fax,70,5.11,7.15,6.44,450.8,357.7,93.1
107357,20001106,16,2,1,110,35,9,6,410,402,181,6,1,Fax,84,1.02,2.05,1.7,142.8,85.68,57.12
107481,20001106,26,4,1,110,35,9,6,410,402,181,6,1,Fax,20,217.91,326.86,288.73,5774.6,4358.2,1416.4
107499,20001106,27,4,1,110,35,9,6,410,402,181,6,1,Fax,16,245.44,441.8,373.08,5969.28,3927.04,2042.24
107690,20001106,41,5,1,110,35,9,6,410,402,181,6,1,Fax,20,25.15,32.7,30.06,601.2,503,98.2
107715,20001106,43,6,2,110,35,9,6,410,402,181,6,1,Fax,36,126.51,189.77,167.63,6034.68,4554.36,1480.32
107829,20001106,54,8,2,110,35,9,6,410,402,181,6,1,Fax,26,34.36,51.54,45.52,1183.52,893.36,290.16
107843,20001106,55,8,2,110,35,9,6,410,402,181,6,1,Fax,52,3.9,7.8,6.44,334.88,202.8,132.08
107850,20001106,56,8,2,110,35,9,6,410,402,181,6,1,Fax,44,8.53,17.09,14.1,620.4,375.32,245.08
107857,20001106,57,9,2,110,35,9,6,410,402,181,6,1,Fax,14,38.97,77.94,64.3,900.2,545.58,354.62
107872,20001106,58,9,2,110,35,9,6,410,402,181,6,1,Fax,36,56.88,79.65,71.68,2580.48,2047.68,532.8
107897,20001106,60,9,2,110,35,9,6,410,402,181,6,1,Fax,42,9.89,19.78,16.31,685.02,415.38,269.64
107957,20001106,67,10,3,110,35,9,6,410,402,181,6,1,Fax,36,121.45,255.07,208.3,7498.8,4372.2,3126.6
108059,20001106,75,12,3,110,35,9,6,410,402,181,6,1,Fax,42,83.94,115.84,104.69,4396.98,3525.48,871.5
108104,20001106,79,13,3,110,35,9,6,410,402,181,6,1,Fax,22,98.98,133.63,121.5,2673,2177.56,495.44
108118,20001106,80,13,3,110,35,9,6,410,402,181,6,1,Fax,36,96.51,164.08,140.42,5055.12,3474.36,1580.76
107164,20001209,2,1,1,110,35,9,6,405,397,181,6,4,E-mail,46,9.32,12.13,11.14,512.44,428.72,83.72
107223,20001209,5,1,1,110,35,9,6,405,397,181,6,4,E-mail,20,37.81,54.09,48.38,967.6,756.2,211.4
107327,20001209,13,2,1,110,35,9,6,405,397,181,6,4,E-mail,32,398.41,537.84,489.04,15649.28,12749.12,2900.16
107387,20001209,18,3,1,110,35,9,6,405,397,181,6,4,E-mail,38,89.16,133.75,118.15,4489.7,3388.08,1101.62
107408,20001209,19,3,1,110,35,9,6,405,397,181,6,4,E-mail,44,153.53,245.66,213.42,9390.48,6755.32,2635.16
107457,20001209,24,4,1,110,35,9,6,405,397,181,6,4,E-mail,38,63.95,76.73,72.26,2745.88,2430.1,315.78
107617,20001209,34,5,1,110,35,9,6,405,397,181,6,4,E-mail,76,28.94,46.31,40.22,3056.72,2199.44,857.28
107725,20001209,44,6,2,110,35,9,6,405,397,181,6,4,E-mail,10,227.69,341.54,301.7,3017,2276.9,740.1
107753,20001209,47,7,2,110,35,9,6,405,397,181,6,4,E-mail,44,43.77,63.49,56.59,2489.96,1925.88,564.08
107781,20001209,51,8,2,110,35,9,6,405,397,181,6,4,E-mail,40,34.47,68.94,56.88,2275.2,1378.8,896.4
107816,20001209,53,8,2,110,35,9,6,405,397,181,6,4,E-mail,22,28.2,39.49,35.54,781.88,620.4,161.48
107822,20001209,54,8,2,110,35,9,6,405,397,181,6,4,E-mail,48,34.36,51.54,45.52,2184.96,1649.28,535.68
107847,20001209,56,8,2,110,35,9,6,405,397,181,6,4,E-mail,20,8.53,17.09,14.1,282,170.6,111.4
107867,20001209,58,9,2,110,35,9,6,405,397,181,6,4,E-mail,58,56.88,79.65,71.68,4157.44,3299.04,858.4
107884,20001209,59,9,2,110,35,9,6,405,397,181,6,4,E-mail,22,45.58,59.25,54.47,1198.34,1002.76,195.58
108025,20001209,73,12,3,110,35,9,6,405,397,181,6,4,E-mail,24,8.68,12.15,10.94,262.56,208.32,54.24
108055,20001209,75,12,3,110,35,9,6,405,397,181,6,4,E-mail,32,83.94,115.84,104.69,3350.08,2686.08,664
108081,20001209,77,12,3,110,35,9,6,405,397,181,6,4,E-mail,48,45.31,90.63,74.77,3588.96,2174.88,1414.08
108130,20001209,81,13,3,110,35,9,6,405,397,181,6,4,E-mail,20,41.99,83.98,69.27,1385.4,839.8,545.6
108229,20001209,91,16,4,110,35,9,6,405,397,181,6,4,E-mail,78,1.97,4.92,3.89,303.42,153.66,149.76
107163,20001130,1,1,1,110,35,9,6,394,386,181,6,7,Sales visit,48,4.01,6.03,5.32,255.36,192.48,62.88
107189,20001130,3,1,1,110,35,9,6,394,386,181,6,7,Sales visit,42,16.54,22.84,20.63,866.46,694.68,171.78
107219,20001130,5,1,1,110,35,9,6,394,386,181,6,7,Sales visit,20,37.81,54.09,48.38,967.6,756.2,211.4
107265,20001130,9,1,1,110,35,9,6,394,386,181,6,7,Sales visit,14,9.14,12.15,11.1,155.4,127.96,27.44
107305,20001130,11,2,1,110,35,9,6,394,386,181,6,7,Sales visit,14,253.07,354.29,318.86,4464.04,3542.98,921.06
107409,20001130,19,3,1,110,35,9,6,394,386,181,6,7,Sales visit,26,153.53,245.66,213.42,5548.92,3991.78,1557.14
107449,20001130,23,3,1,110,35,9,6,394,386,181,6,7,Sales visit,8,65.25,97.87,86.45,691.6,522,169.6
107699,20001130,42,6,2,110,35,9,6,394,386,181,6,7,Sales visit,32,100.91,151.38,133.72,4279.04,3229.12,1049.92
107762,20001130,48,7,2,110,35,9,6,394,386,181,6,7,Sales visit,18,53.93,107.86,88.98,1601.64,970.74,630.9
107771,20001130,50,8,2,110,35,9,6,394,386,181,6,7,Sales visit,76,1.96,3.92,3.23,245.48,148.96,96.52
107784,20001130,51,8,2,110,35,9,6,394,386,181,6,7,Sales visit,80,34.47,68.94,56.88,4550.4,2757.6,1792.8
107792,20001130,52,8,2,110,35,9,6,394,386,181,6,7,Sales visit,22,18.35,36.7,30.28,666.16,403.7,262.46
107835,20001130,55,8,2,110,35,9,6,394,386,181,6,7,Sales visit,48,3.9,7.8,6.44,309.12,187.2,121.92
108113,20001130,80,13,3,110,35,9,6,394,386,181,6,7,Sales visit,20,96.51,164.08,140.42,2808.4,1930.2,878.2
108169,20001130,84,14,3,110,35,9,6,394,386,181,6,7,Sales visit,26,81.23,113.73,102.34,2660.84,2111.98,548.86
108225,20001130,90,15,4,110,35,9,6,394,386,181,6,7,Sales visit,160,2.47,6.92,5.36,857.6,395.2,462.4
108300,20001130,97,17,4,110,35,9,6,394,386,181,6,7,Sales visit,10,24.84,34.77,31.29,312.9,248.4,64.5
107212,20001204,5,1,1,110,35,9,6,399,391,183,6,2,Telephone,20,37.81,54.09,48.38,967.6,756.2,211.4
107272,20001204,9,1,1,110,35,9,6,399,391,183,6,2,Telephone,14,9.14,12.15,11.1,155.4,127.96,27.44
107333,20001204,14,2,1,110,35,9,6,399,391,183,6,2,Telephone,34,489.42,611.78,568.95,19344.3,16640.28,2704.02
107354,20001204,16,2,1,110,35,9,6,399,391,183,6,2,Telephone,138,1.02,2.05,1.7,234.6,140.76,93.84
107372,20001204,17,3,1,110,35,9,6,399,391,183,6,2,Telephone,32,60.29,84.41,75.97,2431.04,1929.28,501.76
107399,20001204,19,3,1,110,35,9,6,399,391,183,6,2,Telephone,30,153.53,245.66,213.42,6402.6,4605.9,1796.7
107412,20001204,20,3,1,110,35,9,6,399,391,183,6,2,Telephone,22,80.63,112.9,101.61,2235.42,1773.86,461.56
107620,20001204,34,5,1,110,35,9,6,399,391,183,6,2,Telephone,72,28.94,46.31,40.22,2895.84,2083.68,812.16
108126,20001204,80,13,3,110,35,9,6,399,391,183,6,2,Telephone,20,96.51,164.08,140.42,2808.4,1930.2,878.2
108234,20001204,91,16,4,110,35,9,6,399,391,183,6,2,Telephone,64,1.97,4.92,3.89,248.96,126.08,122.88
108700,20011130,18,3,1,110,35,9,6,417,409,178,8,2,Telephone,38,86,129,116.08,4411.04,3268,1143.04
108785,20011130,25,4,1,110,35,9,6,417,409,178,8,2,Telephone,34,166.66,250,225,7650,5666.44,1983.56
109639,20011130,101,18,5,110,35,9,6,417,409,178,8,2,Telephone,16,305.54,550,476.67,7626.72,4888.64,2738.08
109648,20011130,103,18,5,110,35,9,6,417,409,178,8,2,Telephone,6,277.76,500,433.32,2599.92,1666.56,933.36
109666,20011130,106,19,5,110,35,9,6,417,409,178,8,2,Telephone,4,536.09,964.98,836.33,3345.32,2144.36,1200.96
109685,20011130,108,19,5,110,35,9,6,417,409,178,8,2,Telephone,4,472.22,849.98,736.65,2946.6,1888.88,1057.72
109674,20011114,106,19,5,110,35,9,6,397,389,180,1,8,Special,6,536.09,964.98,964.98,5789.88,3216.54,2573.34
109687,20011114,108,19,5,110,35,9,6,397,389,180,1,8,Special,4,472.22,849.98,849.98,3399.92,1888.88,1511.04
109692,20011114,109,20,5,110,35,9,6,397,389,180,1,8,Special,52,35,63,63,3276,1820,1456
109729,20011114,115,21,5,110,35,9,6,397,389,180,1,8,Special,46,5,10,10,460,230,230
108442,20011213,1,1,1,110,35,9,6,405,397,181,6,2,Telephone,76,4,6,5.4,410.4,304,106.4
108461,20011213,2,1,1,110,35,9,6,405,397,181,6,2,Telephone,66,9.22,11.98,11.15,735.9,608.52,127.38
108478,20011213,3,1,1,110,35,9,6,405,397,181,6,2,Telephone,50,15.93,21.98,20.18,1009,796.5,212.5
108501,20011213,4,1,1,110,35,9,6,405,397,181,6,2,Telephone,52,5,7,6.38,331.76,260,71.76
108633,20011213,13,2,1,110,35,9,6,405,397,181,6,2,Telephone,32,392.57,529.98,488.76,15640.32,12562.24,3078.08
108717,20011213,19,3,1,110,35,9,6,405,397,181,6,2,Telephone,34,150,240,213,7242,5100,2142
108954,20011213,35,5,1,110,35,9,6,405,397,181,6,2,Telephone,76,17.78,24,22.12,1681.12,1351.28,329.84
108976,20011213,36,5,1,110,35,9,6,405,397,181,6,2,Telephone,54,18.05,29.98,26.4,1425.6,974.7,450.9
109055,20011213,44,6,2,110,35,9,6,405,397,181,6,2,Telephone,64,231.11,346.66,311.98,19966.72,14791.04,5175.68
109065,20011213,45,6,2,110,35,9,6,405,397,181,6,2,Telephone,18,383.32,574.98,517.48,9314.64,6899.76,2414.88
109118,20011213,52,8,2,110,35,9,6,405,397,181,6,2,Telephone,56,19,38,32.29,1808.24,1064,744.24
109129,20011213,53,8,2,110,35,9,6,405,397,181,6,2,Telephone,68,28.55,39.99,36.56,2486.08,1941.4,544.68
109140,20011213,54,8,2,110,35,9,6,405,397,181,6,2,Telephone,52,35.33,52.99,47.68,2479.36,1837.16,642.2
109172,20011213,57,9,2,110,35,9,6,405,397,181,6,2,Telephone,18,40,80,68,1224,720,504
109209,20011213,61,9,2,110,35,9,6,405,397,181,6,2,Telephone,78,20,40,34,2652,1560,1092
109398,20011213,77,12,3,110,35,9,6,405,397,181,6,2,Telephone,58,45,90,76.5,4437,2610,1827
109407,20011213,78,13,3,110,35,9,6,405,397,181,6,2,Telephone,48,79.19,99,93.05,4466.4,3801.12,665.28
109439,20011213,80,13,3,110,35,9,6,405,397,181,6,2,Telephone,48,94.12,160,140.22,6730.56,4517.76,2212.8
109462,20011213,82,14,3,110,35,9,6,405,397,181,6,2,Telephone,40,20,30,27,1080,800,280
109511,20011213,85,14,3,110,35,9,6,405,397,181,6,2,Telephone,28,176.47,299.98,262.94,7362.32,4941.16,2421.16
108452,20011118,1,1,1,110,35,9,6,411,403,183,6,4,E-mail,88,4,6,5.4,475.2,352,123.2
108572,20011118,9,1,1,110,35,9,6,411,403,183,6,4,E-mail,22,9,11.97,11.06,243.32,198,45.32
108658,20011118,15,2,1,110,35,9,6,411,403,183,6,4,E-mail,28,490,735,661.5,18522,13720,4802
108663,20011118,16,2,1,110,35,9,6,411,403,183,6,4,E-mail,88,1,2,1.7,149.6,88,61.6
108753,20011118,22,3,1,110,35,9,6,411,403,183,6,4,E-mail,10,10,15,13.5,135,100,35
108811,20011118,26,4,1,110,35,9,6,411,403,183,6,4,E-mail,22,213.33,319.98,287.98,6335.56,4693.26,1642.3
108886,20011118,31,5,1,110,35,9,6,411,403,183,6,4,E-mail,38,7.5,15,12.75,484.5,285,199.5
108955,20011118,35,5,1,110,35,9,6,411,403,183,6,4,E-mail,64,17.78,24,22.12,1415.68,1137.92,277.76
109030,20011118,41,5,1,110,35,9,6,411,403,183,6,4,E-mail,26,24.62,32,29.79,774.54,640.12,134.42
109267,20011118,67,10,3,110,35,9,6,411,403,183,6,4,E-mail,36,116.19,243.99,205.64,7403.04,4182.84,3220.2
109323,20011118,72,11,3,110,35,9,6,411,403,183,6,4,E-mail,22,72.5,145,123.25,2711.5,1595,1116.5
109364,20011118,75,12,3,110,35,9,6,411,403,183,6,4,E-mail,58,80,110.4,101.26,5873.08,4640,1233.08
109492,20011118,84,14,3,110,35,9,6,411,403,183,6,4,E-mail,28,78.55,109.98,100.55,2815.4,2199.4,616
109551,20011118,91,16,4,110,35,9,6,411,403,183,6,4,E-mail,14,2,5,4.09,57.26,28,29.26
109599,20011118,97,17,4,110,35,9,6,411,403,183,6,4,E-mail,26,25,35,32,832,650,182
107063,19990514,102,18,5,112,36,9,6,418,410,180,1,7,Sales visit,6,442.16,928.53,928.53,5571.18,2652.96,2918.22
107076,19990514,104,18,5,112,36,9,6,418,410,180,1,7,Sales visit,8,375.72,789.02,789.02,6312.16,3005.76,3306.4
107088,19990514,106,19,5,112,36,9,6,418,410,180,1,7,Sales visit,12,645.26,1161.46,1009.98,12119.76,7743.12,4376.64
107093,19990514,107,19,5,112,36,9,6,418,410,180,1,7,Sales visit,18,618.05,1359.72,1277.43,22993.74,11124.9,11868.84
107124,19990514,111,20,5,112,36,9,6,418,410,180,1,7,Sales visit,10,82.11,180.63,180.63,1806.3,821.1,985.2
107132,19990514,113,21,5,112,36,9,6,418,410,180,1,7,Sales visit,172,6.4,12.81,12.81,2203.32,1100.8,1102.52
107140,19990514,114,21,5,112,36,9,6,418,410,180,1,7,Sales visit,4,87.72,219.3,219.3,877.2,350.88,526.32
107142,19990514,115,21,5,112,36,9,6,418,410,180,1,7,Sales visit,88,5.34,10.71,10.71,942.48,469.92,472.56
107156,20000630,1,1,1,112,36,9,6,407,399,183,6,2,Telephone,64,4.01,6.03,6.03,385.92,256.64,129.28
107273,20000630,9,1,1,112,36,9,6,407,399,183,6,2,Telephone,18,9.14,12.15,12.15,218.7,164.52,54.18
107292,20000630,10,1,1,112,36,9,6,407,399,183,6,2,Telephone,28,10.23,17.4,17.4,487.2,286.44,200.76
107302,20000630,11,2,1,112,36,9,6,407,399,183,6,2,Telephone,16,253.07,354.29,354.29,5668.64,4049.12,1619.52
107323,20000630,13,2,1,112,36,9,6,407,399,183,6,2,Telephone,32,398.41,537.84,500.17,16005.44,12749.12,3256.32
107470,20000630,25,4,1,112,36,9,6,407,399,183,6,2,Telephone,26,172.17,258.26,258.26,6714.76,4476.42,2238.34
107495,20000630,27,4,1,112,36,9,6,407,399,183,6,2,Telephone,16,245.44,441.8,441.8,7068.8,3927.04,3141.76
107584,20000630,32,5,1,112,36,9,6,407,399,183,6,2,Telephone,52,16.87,25.31,25.31,1316.12,877.24,438.88
108051,20000630,75,12,3,112,36,9,6,407,399,183,6,2,Telephone,40,83.94,115.84,115.84,4633.6,3357.6,1276
108230,20000630,91,16,4,112,36,9,6,407,399,183,6,2,Telephone,134,1.97,4.92,4.92,659.28,263.98,395.3
108265,20000630,94,16,4,112,36,9,6,407,399,183,6,2,Telephone,16,1.9,4.78,4.78,76.48,30.4,46.08
108292,20000630,96,17,4,112,36,9,6,407,399,183,6,2,Telephone,18,16.37,22.92,22.92,412.56,294.66,117.9
109662,20010512,105,19,5,112,36,9,6,396,388,180,1,5,Web,26,555.9,1223,743.89,19341.14,14453.4,4887.74
109676,20010512,107,19,5,112,36,9,6,396,388,180,1,5,Web,30,509.07,1119.98,1119.98,33599.4,15272.1,18327.3
108477,20010524,3,1,1,112,36,9,6,398,390,183,6,4,E-mail,50,15.93,21.98,21.98,1099,796.5,302.5
108512,20010524,5,1,1,112,36,9,6,398,390,183,6,4,E-mail,20,34.97,50,50,1000,699.4,300.6
108648,20010524,14,2,1,112,36,9,6,398,390,183,6,4,E-mail,40,476,595,521.97,20878.8,19040,1838.8
108759,20010524,23,3,1,112,36,9,6,398,390,183,6,4,E-mail,8,65.33,97.98,97.98,783.84,522.64,261.2
108819,20010524,27,4,1,112,36,9,6,398,390,183,6,4,E-mail,26,238.88,430,346.39,9006.14,6210.88,2795.26
108879,20010524,30,5,1,112,36,9,6,398,390,183,6,4,E-mail,30,6.75,13.5,13.5,405,202.5,202.5
108973,20010524,36,5,1,112,36,9,6,398,390,183,6,4,E-mail,70,18.05,29.98,29.98,2098.6,1263.5,835.1
109027,20010524,41,5,1,112,36,9,6,398,390,183,6,4,E-mail,24,24.62,32,32,768,590.88,177.12
109376,20010524,76,12,3,112,36,9,6,398,390,183,6,4,E-mail,48,23.53,40,40,1920,1129.44,790.56
109395,20010524,77,12,3,112,36,9,6,398,390,183,6,4,E-mail,50,45,90,90,4500,2250,2250
109484,20010524,83,14,3,112,36,9,6,398,390,183,6,4,E-mail,30,56.25,90,90,2700,1687.5,1012.5
109570,20010524,94,16,4,112,36,9,6,398,390,183,6,4,E-mail,84,2,5,5,420,168,252
109623,20010524,99,17,4,112,36,9,6,398,390,183,6,4,E-mail,40,2,5,5,200,80,120
109627,20010524,100,17,4,112,36,9,6,398,390,183,6,4,E-mail,72,3,6,6,432,216,216
108346,20000328,101,18,5,112,36,9,6,418,410,180,1,8,Special,18,305.64,550.16,550.16,9902.88,5501.52,4401.36
108388,20000328,107,19,5,112,36,9,6,418,410,180,1,8,Special,28,520.15,1144.32,916.95,25674.6,14564.2,11110.4
108413,20000328,110,20,5,112,36,9,6,418,410,180,1,8,Special,10,60.63,121.29,121.29,1212.9,606.3,606.6
108422,20000328,111,20,5,112,36,9,6,418,410,180,1,8,Special,12,81.87,180.13,180.13,2161.56,982.44,1179.12
108428,20000328,112,21,5,112,36,9,6,418,410,180,1,8,Special,146,6.01,9.01,9.01,1315.46,877.46,438
108431,20000328,113,21,5,112,36,9,6,418,410,180,1,8,Special,184,6.01,12.05,12.05,2217.2,1105.84,1111.36
108438,20000328,115,21,5,112,36,9,6,418,410,180,1,8,Special,138,5.01,10.03,10.03,1384.14,691.38,692.76
106576,19990717,63,10,3,112,36,9,6,409,401,182,2,7,Sales visit,42,32.59,48.88,48.88,2052.96,1368.78,684.18
106595,19990717,65,10,3,112,36,9,6,409,401,182,2,7,Sales visit,62,40.77,81.55,81.55,5056.1,2527.74,2528.36
106623,19990717,68,11,3,112,36,9,6,409,401,182,2,7,Sales visit,44,47.56,61.84,61.84,2720.96,2092.64,628.32
106649,19990717,70,11,3,112,36,9,6,409,401,182,2,7,Sales visit,22,81.8,122.7,122.7,2699.4,1799.6,899.8
106679,19990717,73,12,3,112,36,9,6,409,401,182,2,7,Sales visit,18,9.13,12.78,12.78,230.04,164.34,65.7
106776,19990717,79,13,3,112,36,9,6,409,401,182,2,7,Sales visit,20,99.34,134.11,134.11,2682.2,1986.8,695.4
106812,19990717,82,14,3,112,36,9,6,409,401,182,2,7,Sales visit,42,21.81,32.72,32.72,1374.24,916.02,458.22
